"","from","to","ver[el[, 1], ]","ver2[el[, 2], ]"
"7472",43,839,"9606.ENSP00000232888","9606.ENSP00000361076"
"7473",43,837,"9606.ENSP00000232888","9606.ENSP00000361777"
"7474",43,812,"9606.ENSP00000232888","9606.ENSP00000403172"
"7475",43,809,"9606.ENSP00000232888","9606.ENSP00000405111"
"7476",43,807,"9606.ENSP00000232888","9606.ENSP00000417078"
"7477",43,800,"9606.ENSP00000232888","9606.ENSP00000437256"
"7478",43,797,"9606.ENSP00000232888","9606.ENSP00000444810"
"7479",43,763,"9606.ENSP00000232888","9606.ENSP00000268616"
"7480",43,673,"9606.ENSP00000232888","9606.ENSP00000392094"
"7481",43,665,"9606.ENSP00000232888","9606.ENSP00000410769"
"7482",43,661,"9606.ENSP00000232888","9606.ENSP00000416534"
"7483",43,652,"9606.ENSP00000232888","9606.ENSP00000432083"
"7484",43,583,"9606.ENSP00000232888","9606.ENSP00000321971"
"7485",43,549,"9606.ENSP00000232888","9606.ENSP00000464050"
"7486",43,506,"9606.ENSP00000232888","9606.ENSP00000325376"
"7487",43,482,"9606.ENSP00000232888","9606.ENSP00000376309"
"7488",43,470,"9606.ENSP00000232888","9606.ENSP00000431800"
"7489",43,460,"9606.ENSP00000232888","9606.ENSP00000221419"
"7490",43,445,"9606.ENSP00000232888","9606.ENSP00000335153"
"7491",43,389,"9606.ENSP00000232888","9606.ENSP00000307940"
"7492",43,386,"9606.ENSP00000232888","9606.ENSP00000323858"
"7493",43,348,"9606.ENSP00000232888","9606.ENSP00000464342"
"7494",43,316,"9606.ENSP00000232888","9606.ENSP00000358400"
"7495",43,315,"9606.ENSP00000232888","9606.ENSP00000346120"
"7496",43,314,"9606.ENSP00000232888","9606.ENSP00000323046"
"7497",43,313,"9606.ENSP00000232888","9606.ENSP00000221233"
"7498",43,245,"9606.ENSP00000232888","9606.ENSP00000317232"
"7499",43,241,"9606.ENSP00000232888","9606.ENSP00000470142"
"7500",43,227,"9606.ENSP00000232888","9606.ENSP00000386134"
"7501",43,200,"9606.ENSP00000232888","9606.ENSP00000299192"
"7502",43,175,"9606.ENSP00000232888","9606.ENSP00000238256"
"7503",43,167,"9606.ENSP00000232888","9606.ENSP00000422626"
"7504",43,157,"9606.ENSP00000232888","9606.ENSP00000265753"
"7505",43,154,"9606.ENSP00000232888","9606.ENSP00000389445"
"7506",43,153,"9606.ENSP00000232888","9606.ENSP00000361433"
"7507",43,146,"9606.ENSP00000232888","9606.ENSP00000377681"
"7508",43,145,"9606.ENSP00000232888","9606.ENSP00000314348"
"7509",43,131,"9606.ENSP00000232888","9606.ENSP00000365042"
"7510",43,124,"9606.ENSP00000232888","9606.ENSP00000219169"
"7511",43,77,"9606.ENSP00000232888","9606.ENSP00000313007"
"7512",43,77,"9606.ENSP00000232888","9606.ENSP00000313007"
"7513",43,73,"9606.ENSP00000232888","9606.ENSP00000368349"
"7514",43,47,"9606.ENSP00000232888","9606.ENSP00000306362"
"7515",42,1166,"9606.ENSP00000469240","9606.ENSP00000215812"
"7516",42,1165,"9606.ENSP00000469240","9606.ENSP00000220764"
"7517",42,1164,"9606.ENSP00000469240","9606.ENSP00000221957"
"7518",42,1163,"9606.ENSP00000469240","9606.ENSP00000246554"
"7519",42,1162,"9606.ENSP00000469240","9606.ENSP00000259632"
"7520",42,1161,"9606.ENSP00000469240","9606.ENSP00000276914"
"7521",42,1160,"9606.ENSP00000469240","9606.ENSP00000296464"
"7522",42,1159,"9606.ENSP00000469240","9606.ENSP00000315410"
"7523",42,1158,"9606.ENSP00000469240","9606.ENSP00000331636"
"7524",42,1157,"9606.ENSP00000469240","9606.ENSP00000356520"
"7525",42,1156,"9606.ENSP00000469240","9606.ENSP00000357051"
"7526",42,1155,"9606.ENSP00000469240","9606.ENSP00000367697"
"7527",42,1154,"9606.ENSP00000469240","9606.ENSP00000384296"
"7528",42,1153,"9606.ENSP00000469240","9606.ENSP00000385247"
"7529",42,1152,"9606.ENSP00000469240","9606.ENSP00000389813"
"7530",42,1151,"9606.ENSP00000469240","9606.ENSP00000420714"
"7531",42,1150,"9606.ENSP00000469240","9606.ENSP00000445175"
"7532",42,1149,"9606.ENSP00000469240","9606.ENSP00000003084"
"7533",42,1149,"9606.ENSP00000469240","9606.ENSP00000003084"
"7534",42,1148,"9606.ENSP00000469240","9606.ENSP00000011653"
"7535",42,1147,"9606.ENSP00000469240","9606.ENSP00000188790"
"7536",42,1146,"9606.ENSP00000469240","9606.ENSP00000217426"
"7537",42,1145,"9606.ENSP00000469240","9606.ENSP00000226730"
"7538",42,1144,"9606.ENSP00000469240","9606.ENSP00000233596"
"7539",42,1143,"9606.ENSP00000469240","9606.ENSP00000242285"
"7540",42,1142,"9606.ENSP00000469240","9606.ENSP00000244040"
"7541",42,1141,"9606.ENSP00000469240","9606.ENSP00000245932"
"7542",42,1140,"9606.ENSP00000469240","9606.ENSP00000251472"
"7543",42,1139,"9606.ENSP00000469240","9606.ENSP00000252037"
"7544",42,1138,"9606.ENSP00000469240","9606.ENSP00000253413"
"7545",42,1137,"9606.ENSP00000469240","9606.ENSP00000254442"
"7546",42,1136,"9606.ENSP00000469240","9606.ENSP00000258301"
"7547",42,1135,"9606.ENSP00000469240","9606.ENSP00000260130"
"7548",42,1134,"9606.ENSP00000469240","9606.ENSP00000261889"
"7549",42,1133,"9606.ENSP00000469240","9606.ENSP00000261890"
"7550",42,1132,"9606.ENSP00000469240","9606.ENSP00000263645"
"7551",42,1131,"9606.ENSP00000469240","9606.ENSP00000263864"
"7552",42,1130,"9606.ENSP00000469240","9606.ENSP00000265171"
"7553",42,1129,"9606.ENSP00000469240","9606.ENSP00000268125"
"7554",42,1128,"9606.ENSP00000469240","9606.ENSP00000273047"
"7555",42,1127,"9606.ENSP00000469240","9606.ENSP00000284981"
"7556",42,1126,"9606.ENSP00000469240","9606.ENSP00000289429"
"7557",42,1125,"9606.ENSP00000469240","9606.ENSP00000295897"
"7558",42,1125,"9606.ENSP00000469240","9606.ENSP00000295897"
"7559",42,1124,"9606.ENSP00000469240","9606.ENSP00000305647"
"7560",42,1123,"9606.ENSP00000469240","9606.ENSP00000308122"
"7561",42,1122,"9606.ENSP00000469240","9606.ENSP00000309415"
"7562",42,1121,"9606.ENSP00000469240","9606.ENSP00000313752"
"7563",42,1120,"9606.ENSP00000469240","9606.ENSP00000315931"
"7564",42,1119,"9606.ENSP00000469240","9606.ENSP00000317214"
"7565",42,1118,"9606.ENSP00000469240","9606.ENSP00000317955"
"7566",42,1117,"9606.ENSP00000469240","9606.ENSP00000318297"
"7567",42,1116,"9606.ENSP00000469240","9606.ENSP00000323580"
"7568",42,1115,"9606.ENSP00000469240","9606.ENSP00000324806"
"7569",42,1114,"9606.ENSP00000469240","9606.ENSP00000331201"
"7570",42,1113,"9606.ENSP00000469240","9606.ENSP00000333298"
"7571",42,1112,"9606.ENSP00000469240","9606.ENSP00000339191"
"7572",42,1112,"9606.ENSP00000469240","9606.ENSP00000339191"
"7573",42,1111,"9606.ENSP00000469240","9606.ENSP00000347672"
"7574",42,1110,"9606.ENSP00000469240","9606.ENSP00000348602"
"7575",42,1109,"9606.ENSP00000469240","9606.ENSP00000350052"
"7576",42,1108,"9606.ENSP00000469240","9606.ENSP00000353224"
"7577",42,1107,"9606.ENSP00000469240","9606.ENSP00000354947"
"7578",42,1106,"9606.ENSP00000469240","9606.ENSP00000355231"
"7579",42,1105,"9606.ENSP00000469240","9606.ENSP00000357150"
"7580",42,1104,"9606.ENSP00000469240","9606.ENSP00000357152"
"7581",42,1103,"9606.ENSP00000469240","9606.ENSP00000357153"
"7582",42,1102,"9606.ENSP00000469240","9606.ENSP00000358814"
"7583",42,1101,"9606.ENSP00000469240","9606.ENSP00000360798"
"7584",42,1100,"9606.ENSP00000469240","9606.ENSP00000362014"
"7585",42,1099,"9606.ENSP00000469240","9606.ENSP00000373905"
"7586",42,1098,"9606.ENSP00000469240","9606.ENSP00000378199"
"7587",42,1097,"9606.ENSP00000469240","9606.ENSP00000378207"
"7588",42,1096,"9606.ENSP00000469240","9606.ENSP00000383199"
"7589",42,1095,"9606.ENSP00000469240","9606.ENSP00000406229"
"7590",42,1095,"9606.ENSP00000469240","9606.ENSP00000406229"
"7591",42,1094,"9606.ENSP00000469240","9606.ENSP00000408005"
"7592",42,1093,"9606.ENSP00000469240","9606.ENSP00000424827"
"7593",42,1092,"9606.ENSP00000469240","9606.ENSP00000431984"
"7594",42,1092,"9606.ENSP00000469240","9606.ENSP00000431984"
"7595",42,1091,"9606.ENSP00000469240","9606.ENSP00000435585"
"7596",42,1090,"9606.ENSP00000469240","9606.ENSP00000438144"
"7597",42,1089,"9606.ENSP00000469240","9606.ENSP00000447730"
"7598",42,1088,"9606.ENSP00000469240","9606.ENSP00000458162"
"7599",42,1087,"9606.ENSP00000469240","9606.ENSP00000468367"
"7600",42,1086,"9606.ENSP00000469240","9606.ENSP00000480853"
"7601",42,1084,"9606.ENSP00000469240","9606.ENSP00000238497"
"7602",42,1082,"9606.ENSP00000469240","9606.ENSP00000254950"
"7603",42,1078,"9606.ENSP00000469240","9606.ENSP00000302961"
"7604",42,1078,"9606.ENSP00000469240","9606.ENSP00000302961"
"7605",42,1069,"9606.ENSP00000469240","9606.ENSP00000358784"
"7606",42,1065,"9606.ENSP00000469240","9606.ENSP00000362480"
"7607",42,1059,"9606.ENSP00000469240","9606.ENSP00000461295"
"7608",42,926,"9606.ENSP00000469240","9606.ENSP00000326031"
"7609",42,878,"9606.ENSP00000469240","9606.ENSP00000269305"
"7610",42,876,"9606.ENSP00000469240","9606.ENSP00000269571"
"7611",42,873,"9606.ENSP00000469240","9606.ENSP00000275493"
"7612",42,790,"9606.ENSP00000469240","9606.ENSP00000479618"
"7613",42,725,"9606.ENSP00000469240","9606.ENSP00000346839"
"7614",42,699,"9606.ENSP00000469240","9606.ENSP00000362680"
"7615",42,652,"9606.ENSP00000469240","9606.ENSP00000432083"
"7616",42,629,"9606.ENSP00000469240","9606.ENSP00000377027"
"7617",42,602,"9606.ENSP00000469240","9606.ENSP00000262903"
"7618",42,538,"9606.ENSP00000469240","9606.ENSP00000229239"
"7619",42,538,"9606.ENSP00000469240","9606.ENSP00000229239"
"7620",42,532,"9606.ENSP00000469240","9606.ENSP00000260363"
"7621",42,499,"9606.ENSP00000469240","9606.ENSP00000349960"
"7622",42,499,"9606.ENSP00000469240","9606.ENSP00000349960"
"7623",42,494,"9606.ENSP00000469240","9606.ENSP00000358417"
"7624",42,487,"9606.ENSP00000469240","9606.ENSP00000364649"
"7625",42,470,"9606.ENSP00000469240","9606.ENSP00000431800"
"7626",42,445,"9606.ENSP00000469240","9606.ENSP00000335153"
"7627",42,248,"9606.ENSP00000469240","9606.ENSP00000292807"
"7628",42,110,"9606.ENSP00000469240","9606.ENSP00000265062"
"7629",42,109,"9606.ENSP00000469240","9606.ENSP00000447053"
"7630",42,83,"9606.ENSP00000469240","9606.ENSP00000265986"
"7631",41,644,"9606.ENSP00000347206","9606.ENSP00000230036"
"7632",41,643,"9606.ENSP00000347206","9606.ENSP00000243253"
"7633",41,642,"9606.ENSP00000347206","9606.ENSP00000262812"
"7634",41,641,"9606.ENSP00000347206","9606.ENSP00000262948"
"7635",41,640,"9606.ENSP00000347206","9606.ENSP00000268933"
"7636",41,639,"9606.ENSP00000347206","9606.ENSP00000295770"
"7637",41,638,"9606.ENSP00000347206","9606.ENSP00000300146"
"7638",41,637,"9606.ENSP00000347206","9606.ENSP00000303145"
"7639",41,636,"9606.ENSP00000347206","9606.ENSP00000310572"
"7640",41,635,"9606.ENSP00000347206","9606.ENSP00000324287"
"7641",41,634,"9606.ENSP00000347206","9606.ENSP00000330945"
"7642",41,633,"9606.ENSP00000347206","9606.ENSP00000350199"
"7643",41,632,"9606.ENSP00000347206","9606.ENSP00000366565"
"7644",41,631,"9606.ENSP00000347206","9606.ENSP00000368824"
"7645",41,630,"9606.ENSP00000347206","9606.ENSP00000376472"
"7646",41,629,"9606.ENSP00000347206","9606.ENSP00000377027"
"7647",41,628,"9606.ENSP00000347206","9606.ENSP00000381378"
"7648",41,627,"9606.ENSP00000347206","9606.ENSP00000381698"
"7649",41,626,"9606.ENSP00000347206","9606.ENSP00000386918"
"7650",41,625,"9606.ENSP00000347206","9606.ENSP00000392709"
"7651",41,624,"9606.ENSP00000347206","9606.ENSP00000449241"
"7652",41,623,"9606.ENSP00000347206","9606.ENSP00000466363"
"7653",41,622,"9606.ENSP00000347206","9606.ENSP00000484669"
"7654",41,621,"9606.ENSP00000347206","9606.ENSP00000246104"
"7655",41,620,"9606.ENSP00000347206","9606.ENSP00000261942"
"7656",41,619,"9606.ENSP00000347206","9606.ENSP00000285420"
"7657",41,618,"9606.ENSP00000347206","9606.ENSP00000295887"
"7658",41,617,"9606.ENSP00000347206","9606.ENSP00000297532"
"7659",41,616,"9606.ENSP00000347206","9606.ENSP00000301327"
"7660",41,615,"9606.ENSP00000347206","9606.ENSP00000306625"
"7661",41,614,"9606.ENSP00000347206","9606.ENSP00000327801"
"7662",41,613,"9606.ENSP00000347206","9606.ENSP00000339389"
"7663",41,612,"9606.ENSP00000347206","9606.ENSP00000361562"
"7664",41,611,"9606.ENSP00000347206","9606.ENSP00000363260"
"7665",41,610,"9606.ENSP00000347206","9606.ENSP00000366748"
"7666",41,609,"9606.ENSP00000347206","9606.ENSP00000376139"
"7667",41,608,"9606.ENSP00000347206","9606.ENSP00000455711"
"7668",41,579,"9606.ENSP00000347206","9606.ENSP00000337688"
"7669",41,579,"9606.ENSP00000347206","9606.ENSP00000337688"
"7670",41,545,"9606.ENSP00000347206","9606.ENSP00000482264"
"7671",41,533,"9606.ENSP00000347206","9606.ENSP00000253024"
"7672",41,528,"9606.ENSP00000347206","9606.ENSP00000263265"
"7673",41,444,"9606.ENSP00000347206","9606.ENSP00000340820"
"7674",41,413,"9606.ENSP00000347206","9606.ENSP00000482835"
"7675",41,296,"9606.ENSP00000347206","9606.ENSP00000481126"
"7676",41,296,"9606.ENSP00000347206","9606.ENSP00000481126"
"7677",41,109,"9606.ENSP00000347206","9606.ENSP00000447053"
"7678",40,607,"9606.ENSP00000308430","9606.ENSP00000216034"
"7679",40,606,"9606.ENSP00000308430","9606.ENSP00000247461"
"7680",40,605,"9606.ENSP00000308430","9606.ENSP00000257575"
"7681",40,604,"9606.ENSP00000308430","9606.ENSP00000258873"
"7682",40,603,"9606.ENSP00000308430","9606.ENSP00000259512"
"7683",40,602,"9606.ENSP00000308430","9606.ENSP00000262903"
"7684",40,601,"9606.ENSP00000308430","9606.ENSP00000264775"
"7685",40,600,"9606.ENSP00000308430","9606.ENSP00000268053"
"7686",40,599,"9606.ENSP00000308430","9606.ENSP00000274008"
"7687",40,598,"9606.ENSP00000308430","9606.ENSP00000279027"
"7688",40,597,"9606.ENSP00000308430","9606.ENSP00000281456"
"7689",40,596,"9606.ENSP00000308430","9606.ENSP00000287936"
"7690",40,595,"9606.ENSP00000308430","9606.ENSP00000290649"
"7691",40,594,"9606.ENSP00000308430","9606.ENSP00000297185"
"7692",40,593,"9606.ENSP00000308430","9606.ENSP00000299608"
"7693",40,592,"9606.ENSP00000308430","9606.ENSP00000300289"
"7694",40,591,"9606.ENSP00000308430","9606.ENSP00000301012"
"7695",40,590,"9606.ENSP00000308430","9606.ENSP00000304051"
"7696",40,589,"9606.ENSP00000308430","9606.ENSP00000304670"
"7697",40,588,"9606.ENSP00000308430","9606.ENSP00000304908"
"7698",40,587,"9606.ENSP00000308430","9606.ENSP00000305494"
"7699",40,586,"9606.ENSP00000308430","9606.ENSP00000306010"
"7700",40,585,"9606.ENSP00000308430","9606.ENSP00000314380"
"7701",40,584,"9606.ENSP00000308430","9606.ENSP00000316329"
"7702",40,583,"9606.ENSP00000308430","9606.ENSP00000321971"
"7703",40,582,"9606.ENSP00000308430","9606.ENSP00000322898"
"7704",40,581,"9606.ENSP00000308430","9606.ENSP00000323867"
"7705",40,580,"9606.ENSP00000308430","9606.ENSP00000331487"
"7706",40,579,"9606.ENSP00000308430","9606.ENSP00000337688"
"7707",40,578,"9606.ENSP00000308430","9606.ENSP00000338348"
"7708",40,577,"9606.ENSP00000308430","9606.ENSP00000348429"
"7709",40,576,"9606.ENSP00000308430","9606.ENSP00000351159"
"7710",40,575,"9606.ENSP00000308430","9606.ENSP00000351777"
"7711",40,574,"9606.ENSP00000308430","9606.ENSP00000356530"
"7712",40,573,"9606.ENSP00000308430","9606.ENSP00000356687"
"7713",40,572,"9606.ENSP00000308430","9606.ENSP00000357637"
"7714",40,571,"9606.ENSP00000308430","9606.ENSP00000358695"
"7715",40,570,"9606.ENSP00000308430","9606.ENSP00000359380"
"7716",40,569,"9606.ENSP00000308430","9606.ENSP00000360593"
"7717",40,568,"9606.ENSP00000308430","9606.ENSP00000366395"
"7718",40,567,"9606.ENSP00000308430","9606.ENSP00000367923"
"7719",40,566,"9606.ENSP00000308430","9606.ENSP00000368566"
"7720",40,565,"9606.ENSP00000308430","9606.ENSP00000370022"
"7721",40,564,"9606.ENSP00000308430","9606.ENSP00000377250"
"7722",40,563,"9606.ENSP00000308430","9606.ENSP00000379898"
"7723",40,562,"9606.ENSP00000308430","9606.ENSP00000380184"
"7724",40,561,"9606.ENSP00000308430","9606.ENSP00000387164"
"7725",40,560,"9606.ENSP00000308430","9606.ENSP00000392395"
"7726",40,559,"9606.ENSP00000308430","9606.ENSP00000399457"
"7727",40,558,"9606.ENSP00000308430","9606.ENSP00000405424"
"7728",40,557,"9606.ENSP00000308430","9606.ENSP00000407213"
"7729",40,556,"9606.ENSP00000308430","9606.ENSP00000411848"
"7730",40,555,"9606.ENSP00000308430","9606.ENSP00000422607"
"7731",40,554,"9606.ENSP00000308430","9606.ENSP00000428845"
"7732",40,553,"9606.ENSP00000308430","9606.ENSP00000430241"
"7733",40,552,"9606.ENSP00000308430","9606.ENSP00000430344"
"7734",40,551,"9606.ENSP00000308430","9606.ENSP00000430955"
"7735",40,550,"9606.ENSP00000308430","9606.ENSP00000445122"
"7736",40,549,"9606.ENSP00000308430","9606.ENSP00000464050"
"7737",40,548,"9606.ENSP00000308430","9606.ENSP00000466379"
"7738",40,547,"9606.ENSP00000308430","9606.ENSP00000478310"
"7739",40,546,"9606.ENSP00000308430","9606.ENSP00000478931"
"7740",40,545,"9606.ENSP00000308430","9606.ENSP00000482264"
"7741",40,537,"9606.ENSP00000308430","9606.ENSP00000238789"
"7742",40,526,"9606.ENSP00000308430","9606.ENSP00000264065"
"7743",40,512,"9606.ENSP00000308430","9606.ENSP00000303511"
"7744",40,503,"9606.ENSP00000308430","9606.ENSP00000339787"
"7745",40,414,"9606.ENSP00000308430","9606.ENSP00000465589"
"7746",40,288,"9606.ENSP00000308430","9606.ENSP00000299626"
"7747",40,125,"9606.ENSP00000308430","9606.ENSP00000257245"
"7748",40,108,"9606.ENSP00000308430","9606.ENSP00000394863"
"7749",40,65,"9606.ENSP00000308430","9606.ENSP00000354468"
"7750",40,61,"9606.ENSP00000308430","9606.ENSP00000350012"
"7751",39,1194,"9606.ENSP00000267842","9606.ENSP00000004531"
"7752",39,1193,"9606.ENSP00000267842","9606.ENSP00000215570"
"7753",39,1192,"9606.ENSP00000267842","9606.ENSP00000216780"
"7754",39,1191,"9606.ENSP00000267842","9606.ENSP00000231420"
"7755",39,1190,"9606.ENSP00000267842","9606.ENSP00000242776"
"7756",39,1189,"9606.ENSP00000267842","9606.ENSP00000252602"
"7757",39,1188,"9606.ENSP00000267842","9606.ENSP00000253270"
"7758",39,1187,"9606.ENSP00000267842","9606.ENSP00000256689"
"7759",39,1186,"9606.ENSP00000267842","9606.ENSP00000261479"
"7760",39,1185,"9606.ENSP00000267842","9606.ENSP00000265641"
"7761",39,1184,"9606.ENSP00000267842","9606.ENSP00000297071"
"7762",39,1183,"9606.ENSP00000267842","9606.ENSP00000303830"
"7763",39,1182,"9606.ENSP00000267842","9606.ENSP00000308717"
"7764",39,1181,"9606.ENSP00000267842","9606.ENSP00000319255"
"7765",39,1180,"9606.ENSP00000267842","9606.ENSP00000320171"
"7766",39,1179,"9606.ENSP00000267842","9606.ENSP00000322706"
"7767",39,1178,"9606.ENSP00000267842","9606.ENSP00000339933"
"7768",39,1177,"9606.ENSP00000267842","9606.ENSP00000341044"
"7769",39,1176,"9606.ENSP00000267842","9606.ENSP00000350314"
"7770",39,1175,"9606.ENSP00000267842","9606.ENSP00000363988"
"7771",39,1174,"9606.ENSP00000267842","9606.ENSP00000369274"
"7772",39,1173,"9606.ENSP00000267842","9606.ENSP00000373657"
"7773",39,1172,"9606.ENSP00000267842","9606.ENSP00000378917"
"7774",39,1171,"9606.ENSP00000267842","9606.ENSP00000379475"
"7775",39,1170,"9606.ENSP00000267842","9606.ENSP00000380837"
"7776",39,1169,"9606.ENSP00000267842","9606.ENSP00000385780"
"7777",39,1168,"9606.ENSP00000267842","9606.ENSP00000407487"
"7778",39,1167,"9606.ENSP00000267842","9606.ENSP00000483300"
"7779",39,1166,"9606.ENSP00000267842","9606.ENSP00000215812"
"7780",39,1165,"9606.ENSP00000267842","9606.ENSP00000220764"
"7781",39,1164,"9606.ENSP00000267842","9606.ENSP00000221957"
"7782",39,1163,"9606.ENSP00000267842","9606.ENSP00000246554"
"7783",39,1162,"9606.ENSP00000267842","9606.ENSP00000259632"
"7784",39,1161,"9606.ENSP00000267842","9606.ENSP00000276914"
"7785",39,1160,"9606.ENSP00000267842","9606.ENSP00000296464"
"7786",39,1159,"9606.ENSP00000267842","9606.ENSP00000315410"
"7787",39,1158,"9606.ENSP00000267842","9606.ENSP00000331636"
"7788",39,1157,"9606.ENSP00000267842","9606.ENSP00000356520"
"7789",39,1157,"9606.ENSP00000267842","9606.ENSP00000356520"
"7790",39,1156,"9606.ENSP00000267842","9606.ENSP00000357051"
"7791",39,1155,"9606.ENSP00000267842","9606.ENSP00000367697"
"7792",39,1154,"9606.ENSP00000267842","9606.ENSP00000384296"
"7793",39,1153,"9606.ENSP00000267842","9606.ENSP00000385247"
"7794",39,1152,"9606.ENSP00000267842","9606.ENSP00000389813"
"7795",39,1151,"9606.ENSP00000267842","9606.ENSP00000420714"
"7796",39,1150,"9606.ENSP00000267842","9606.ENSP00000445175"
"7797",39,1149,"9606.ENSP00000267842","9606.ENSP00000003084"
"7798",39,1125,"9606.ENSP00000267842","9606.ENSP00000295897"
"7799",39,1112,"9606.ENSP00000267842","9606.ENSP00000339191"
"7800",39,1095,"9606.ENSP00000267842","9606.ENSP00000406229"
"7801",39,1092,"9606.ENSP00000267842","9606.ENSP00000431984"
"7802",39,1078,"9606.ENSP00000267842","9606.ENSP00000302961"
"7803",39,1078,"9606.ENSP00000267842","9606.ENSP00000302961"
"7804",39,948,"9606.ENSP00000267842","9606.ENSP00000417401"
"7805",39,796,"9606.ENSP00000267842","9606.ENSP00000451828"
"7806",39,690,"9606.ENSP00000267842","9606.ENSP00000373600"
"7807",39,677,"9606.ENSP00000267842","9606.ENSP00000381958"
"7808",39,652,"9606.ENSP00000267842","9606.ENSP00000432083"
"7809",39,652,"9606.ENSP00000267842","9606.ENSP00000432083"
"7810",39,629,"9606.ENSP00000267842","9606.ENSP00000377027"
"7811",39,629,"9606.ENSP00000267842","9606.ENSP00000377027"
"7812",39,538,"9606.ENSP00000267842","9606.ENSP00000229239"
"7813",39,538,"9606.ENSP00000267842","9606.ENSP00000229239"
"7814",39,532,"9606.ENSP00000267842","9606.ENSP00000260363"
"7815",39,532,"9606.ENSP00000267842","9606.ENSP00000260363"
"7816",39,528,"9606.ENSP00000267842","9606.ENSP00000263265"
"7817",39,499,"9606.ENSP00000267842","9606.ENSP00000349960"
"7818",39,499,"9606.ENSP00000267842","9606.ENSP00000349960"
"7819",39,494,"9606.ENSP00000267842","9606.ENSP00000358417"
"7820",39,487,"9606.ENSP00000267842","9606.ENSP00000364649"
"7821",39,470,"9606.ENSP00000267842","9606.ENSP00000431800"
"7822",39,470,"9606.ENSP00000267842","9606.ENSP00000431800"
"7823",39,164,"9606.ENSP00000267842","9606.ENSP00000287078"
"7824",39,83,"9606.ENSP00000267842","9606.ENSP00000265986"
"7825",38,412,"9606.ENSP00000378405","9606.ENSP00000215659"
"7826",38,411,"9606.ENSP00000378405","9606.ENSP00000256458"
"7827",38,410,"9606.ENSP00000378405","9606.ENSP00000262395"
"7828",38,409,"9606.ENSP00000378405","9606.ENSP00000262741"
"7829",38,408,"9606.ENSP00000378405","9606.ENSP00000264990"
"7830",38,407,"9606.ENSP00000378405","9606.ENSP00000276052"
"7831",38,406,"9606.ENSP00000378405","9606.ENSP00000281172"
"7832",38,405,"9606.ENSP00000378405","9606.ENSP00000288828"
"7833",38,404,"9606.ENSP00000378405","9606.ENSP00000313601"
"7834",38,403,"9606.ENSP00000378405","9606.ENSP00000333685"
"7835",38,402,"9606.ENSP00000378405","9606.ENSP00000358997"
"7836",38,401,"9606.ENSP00000378405","9606.ENSP00000359424"
"7837",38,400,"9606.ENSP00000378405","9606.ENSP00000359506"
"7838",38,399,"9606.ENSP00000378405","9606.ENSP00000385142"
"7839",38,398,"9606.ENSP00000378405","9606.ENSP00000424896"
"7840",38,397,"9606.ENSP00000378405","9606.ENSP00000430684"
"7841",38,396,"9606.ENSP00000378405","9606.ENSP00000439913"
"7842",38,395,"9606.ENSP00000378405","9606.ENSP00000464030"
"7843",38,394,"9606.ENSP00000378405","9606.ENSP00000243349"
"7844",38,393,"9606.ENSP00000378405","9606.ENSP00000263640"
"7845",38,392,"9606.ENSP00000378405","9606.ENSP00000265594"
"7846",38,391,"9606.ENSP00000378405","9606.ENSP00000290551"
"7847",38,390,"9606.ENSP00000378405","9606.ENSP00000301466"
"7848",38,389,"9606.ENSP00000378405","9606.ENSP00000307940"
"7849",38,388,"9606.ENSP00000378405","9606.ENSP00000311405"
"7850",38,387,"9606.ENSP00000378405","9606.ENSP00000322251"
"7851",38,386,"9606.ENSP00000378405","9606.ENSP00000323858"
"7852",38,385,"9606.ENSP00000378405","9606.ENSP00000342105"
"7853",38,384,"9606.ENSP00000378405","9606.ENSP00000342952"
"7854",38,383,"9606.ENSP00000378405","9606.ENSP00000345206"
"7855",38,382,"9606.ENSP00000378405","9606.ENSP00000347507"
"7856",38,381,"9606.ENSP00000378405","9606.ENSP00000351209"
"7857",38,380,"9606.ENSP00000378405","9606.ENSP00000357360"
"7858",38,379,"9606.ENSP00000378405","9606.ENSP00000358571"
"7859",38,378,"9606.ENSP00000378405","9606.ENSP00000360644"
"7860",38,377,"9606.ENSP00000378405","9606.ENSP00000361107"
"7861",38,376,"9606.ENSP00000378405","9606.ENSP00000362139"
"7862",38,375,"9606.ENSP00000378405","9606.ENSP00000364133"
"7863",38,374,"9606.ENSP00000378405","9606.ENSP00000364815"
"7864",38,373,"9606.ENSP00000378405","9606.ENSP00000369666"
"7865",38,373,"9606.ENSP00000378405","9606.ENSP00000369666"
"7866",38,372,"9606.ENSP00000378405","9606.ENSP00000372191"
"7867",38,371,"9606.ENSP00000378405","9606.ENSP00000373574"
"7868",38,370,"9606.ENSP00000378405","9606.ENSP00000381932"
"7869",38,369,"9606.ENSP00000378405","9606.ENSP00000382863"
"7870",38,368,"9606.ENSP00000378405","9606.ENSP00000385571"
"7871",38,367,"9606.ENSP00000378405","9606.ENSP00000396452"
"7872",38,366,"9606.ENSP00000378405","9606.ENSP00000401907"
"7873",38,365,"9606.ENSP00000378405","9606.ENSP00000405574"
"7874",38,364,"9606.ENSP00000378405","9606.ENSP00000405926"
"7875",38,363,"9606.ENSP00000378405","9606.ENSP00000419361"
"7876",38,362,"9606.ENSP00000378405","9606.ENSP00000423673"
"7877",38,361,"9606.ENSP00000378405","9606.ENSP00000437621"
